郵件ID,郵件日期,交易時間,策略,帳戶,價格,交易方向,數量,倉位前,倉位後,系統狀態,錯誤訊息,原始內容
15a404e802189e34,Wed Feb 15 2017 13:46:06 GMT+0800 (Taiwan Standard Time),Wed Feb 15 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/15 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/15 13:46:00 斷線-"
15a3fd05b1b106af,Wed Feb 15 2017 11:28:14 GMT+0800 (Taiwan Standard Time),Wed Feb 15 2017 11:28:05 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9787,add_long,1,6,7,normal,,"2017/02/15 11:28:05 ""9787"" 加碼多單目前倉位：+7 之前倉位：6 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：7 , 總倉位：7 策略_TCA"
15a3b281c6b9e552,Tue Feb 14 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Feb 14 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/14 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/14 13:46:00 斷線-"
15a3601bcf030801,Mon Feb 13 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Feb 13 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/13 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/13 13:46:00 斷線-"
15a360036d445e7f,Mon Feb 13 2017 13:44:15 GMT+0800 (Taiwan Standard Time),Mon Feb 13 2017 13:44:06 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9705,add_long,1,5,6,normal,,"2017/02/13 13:44:06 ""9705"" 加碼多單目前倉位：+6 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：6 , 總倉位：6 策略_TCA"
15a268eb1aad43f3,Fri Feb 10 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Feb 10 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/10 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/10 13:46:00 斷線-"
15a216854851f083,Thu Feb 09 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Feb 09 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/09 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/09 13:46:00 斷線-"
15a1c41f5f02e86c,Wed Feb 08 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Feb 08 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/08 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/08 13:46:00 斷線-"
15a171b9d09d12cb,Tue Feb 07 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Feb 07 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/07 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/07 13:46:00 斷線-"
15a11f5418cb43d6,Mon Feb 06 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Feb 06 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/06 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/06 13:46:00 斷線-"
15a11665228389b8,Mon Feb 06 2017 11:09:55 GMT+0800 (Taiwan Standard Time),Mon Feb 06 2017 11:09:46 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9522,add_long,1,4,5,normal,,"2017/02/06 11:09:46 ""9522"" 加碼多單目前倉位：+5 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：5 , 總倉位：5 策略_TCA"
15a069dd318f2e27,Sat Feb 04 2017 08:54:46 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:54:39 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:54:39 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:54:39 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069d36572ed56,Sat Feb 04 2017 08:54:07 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:54:03 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:54:03 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:54:03 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069cb70daa2bf,Sat Feb 04 2017 08:53:34 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:53:28 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:53:28 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:53:28 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069c25ab4cd69,Sat Feb 04 2017 08:52:57 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:52:53 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:52:53 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:52:53 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069c03097d1ed,Sat Feb 04 2017 08:52:47 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:52:42 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/02/04 08:52:42 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/02/04 08:52:42 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15a069b52510ce89,Sat Feb 04 2017 08:52:03 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:51:58 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:51:58 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:51:58 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069ab70b7b4a2,Sat Feb 04 2017 08:51:23 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:51:18 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:51:18 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:51:18 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069a172cb12f8,Sat Feb 04 2017 08:50:42 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:50:38 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:50:38 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:50:38 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a06998c1eedbf0,Sat Feb 04 2017 08:50:08 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:50:03 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:50:03 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:50:03 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a06996a943e433,Sat Feb 04 2017 08:49:59 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:49:54 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/02/04 08:49:54 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/02/04 08:49:54 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15a0698d676632db,Sat Feb 04 2017 08:49:20 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:49:15 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:49:15 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:49:15 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a069835e56621b,Sat Feb 04 2017 08:48:40 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:48:35 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:48:35 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:48:35 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a0697b82467e19,Sat Feb 04 2017 08:47:59 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:47:55 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:47:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:47:55 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a06971008237e8,Sat Feb 04 2017 08:47:24 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:47:20 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:47:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:47:20 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a0696ecf7138dc,Sat Feb 04 2017 08:47:15 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:47:11 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/02/04 08:47:11 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。,<發生錯誤> 2017/02/04 08:47:11 交易所_AII API 斷線一分鐘以上，無法登入下單，請儘快處理。
15a06966d3091a12,Sat Feb 04 2017 08:46:41 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:46:37 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:46:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:46:37 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a0695b4af09a42,Sat Feb 04 2017 08:45:56 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:45:51 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:45:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:45:51 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a06950979e549e,Sat Feb 04 2017 08:45:11 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:45:06 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:45:06 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:45:06 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a06946d388f3a0,Sat Feb 04 2017 08:44:31 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:44:26 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:44:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:44:26 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a0693faa3216b6,Sat Feb 04 2017 08:44:02 GMT+0800 (Taiwan Standard Time),Sat Feb 04 2017 08:43:56 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:43:56 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000","交易所_AII API 錯誤,帳號 (全部) 2017/02/04 08:43:56 連線失敗-連線失敗:api.exchange-a.internal 800 api.exchange-a.internal:8000"
15a028230bb18e03,Fri Feb 03 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Feb 03 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/03 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/03 13:46:00 斷線-"
15a01c973b984c9a,Fri Feb 03 2017 10:24:18 GMT+0800 (Taiwan Standard Time),Fri Feb 03 2017 10:24:05 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9409,add_long,1,3,4,normal,,"2017/02/03 10:24:05 ""9409"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：4 , 總倉位：4 策略_TCA"
159fd5bcd31d5bdb,Thu Feb 02 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Feb 02 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/02 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/02 13:46:00 斷線-"
159fd535c66bb8c8,Thu Feb 02 2017 13:36:52 GMT+0800 (Taiwan Standard Time),Thu Feb 02 2017 13:36:41 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9386,reduce_long,-1,4,3,normal,,"2017/02/02 13:36:41 ""9386"" 減碼多單目前倉位：+3 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：-1 , 帳戶實際倉位：3 , 總倉位：3 策略_TCA"
159f83570625d556,Wed Feb 01 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Feb 01 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/02/01 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/02/01 13:46:00 斷線-"
159f30f189cd6dce,Tue Jan 31 2017 13:46:05 GMT+0800 (Taiwan Standard Time),Tue Jan 31 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/31 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/31 13:46:00 斷線-"
159ede8bdacdccb2,Mon Jan 30 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Jan 30 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/30 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/30 13:46:00 斷線-"
159de75a5fe60cc3,Fri Jan 27 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Jan 27 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/27 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/27 13:46:00 斷線-"
159d94f4d562ae1a,Thu Jan 26 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Thu Jan 26 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/26 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/26 13:46:00 斷線-"
159d428ed84c6be8,Wed Jan 25 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Jan 25 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/25 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/25 13:46:00 斷線-"
159cf02a4625c4cc,Tue Jan 24 2017 13:46:08 GMT+0800 (Taiwan Standard Time),Tue Jan 24 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/24 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/24 13:46:00 斷線-"
159cedcc18782afa,Tue Jan 24 2017 13:04:44 GMT+0800 (Taiwan Standard Time),Tue Jan 24 2017 13:04:35 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9449,add_long,1,3,4,normal,,"2017/01/24 13:04:35 ""9449"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：1 , 帳戶實際倉位：4 , 總倉位：4 策略_TCA"
159c9dc34c8a4a33,Mon Jan 23 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Jan 23 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/23 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/23 13:46:00 斷線-"
159c8f2c3afca3f7,Mon Jan 23 2017 09:31:04 GMT+0800 (Taiwan Standard Time),Mon Jan 23 2017 09:31:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/23 09:31:00 斷線-無法從傳輸連接讀取資料: 遠端主機已強制關閉一個現存的連線。?","交易所_AII API 錯誤,帳號 (全部) 2017/01/23 09:31:00 斷線-無法從傳輸連接讀取資料: 遠端主機已強制關閉一個現存的連線。?"
159c8d392927e9c7,Mon Jan 23 2017 08:57:02 GMT+0800 (Taiwan Standard Time),Mon Jan 23 2017 08:56:50 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:56:50 斷線-HB TimeOu","交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:56:50 斷線-HB TimeOu"
159c8cfcdac503d7,Mon Jan 23 2017 08:52:55 GMT+0800 (Taiwan Standard Time),Mon Jan 23 2017 08:52:43 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:52:43 斷線-HB TimeOu","交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:52:43 斷線-HB TimeOu"
159c8ca5703540b5,Mon Jan 23 2017 08:46:56 GMT+0800 (Taiwan Standard Time),Mon Jan 23 2017 08:46:51 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:46:51 斷線-HB TimeOu","交易所_AII API 錯誤,帳號 (全部) 2017/01/23 08:46:51 斷線-HB TimeOu"
159ba6924022a104,Fri Jan 20 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Fri Jan 20 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/20 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/20 13:46:00 斷線-"
159b5430e024b024,Thu Jan 19 2017 13:46:07 GMT+0800 (Taiwan Standard Time),Thu Jan 19 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/19 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/19 13:46:00 斷線-"
159b432eb18880a0,Thu Jan 19 2017 08:49:09 GMT+0800 (Taiwan Standard Time),Thu Jan 19 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9321,reduce_long,-1,4,3,normal,,"2017/01/19 08:49:00 ""9321"" 減碼多單目前倉位：+3 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：-1 , 帳戶實際倉位：3 , 總倉位：3 策略_TCA"
159b42f4d68efea9,Thu Jan 19 2017 08:45:09 GMT+0800 (Taiwan Standard Time),Thu Jan 19 2017 08:45:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9337,,4,0,4,normal,,"2017/01/19 08:45:00 ""9337"" 多單進場目前倉位：+4 之前倉位：0 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：4 , 總倉位：4 策略_TCA"
159b01c707252edc,Wed Jan 18 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Wed Jan 18 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/18 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/18 13:46:00 斷線-"
159aaf60d80c9aab,Tue Jan 17 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Tue Jan 17 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/17 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/17 13:46:00 斷線-"
159a9f500f0a5177,Tue Jan 17 2017 09:05:19 GMT+0800 (Taiwan Standard Time),Tue Jan 17 2017 09:05:15 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/01/17 09:05:15 模擬_TEST 策略價格，超過 30 分鐘未跳動，請儘快處理。,<發生錯誤> 2017/01/17 09:05:15 模擬_TEST 策略價格，超過 30 分鐘未跳動，請儘快處理。
159a9ebac055398a,Tue Jan 17 2017 08:55:08 GMT+0800 (Taiwan Standard Time),Tue Jan 17 2017 08:55:04 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/01/17 08:55:04 模擬_TEST 策略價格，超過 20 分鐘未跳動，請儘快處理。,<發生錯誤> 2017/01/17 08:55:04 模擬_TEST 策略價格，超過 20 分鐘未跳動，請儘快處理。
159a9e25b16af74e,Tue Jan 17 2017 08:44:55 GMT+0800 (Taiwan Standard Time),Tue Jan 17 2017 08:44:50 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2017/01/17 08:44:50 模擬_TEST 策略價格，超過 10 分鐘未跳動，請儘快處理。,<發生錯誤> 2017/01/17 08:44:50 模擬_TEST 策略價格，超過 10 分鐘未跳動，請儘快處理。
159a5cfb000bdb55,Mon Jan 16 2017 13:46:04 GMT+0800 (Taiwan Standard Time),Mon Jan 16 2017 13:46:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,"交易所_AII API 錯誤,帳號 (全部) 2017/01/16 13:46:00 斷線-","交易所_AII API 錯誤,帳號 (全部) 2017/01/16 13:46:00 斷線-"
159a4bfdba1f430e,Mon Jan 16 2017 08:49:10 GMT+0800 (Taiwan Standard Time),Mon Jan 16 2017 08:49:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9329,reduce_long,-1,5,4,normal,,"2017/01/16 08:49:00 ""9329"" 減碼多單目前倉位：+4 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：5 , 總倉位：5 策略_TCA"
159a4bfcaed70254,Mon Jan 16 2017 08:49:05 GMT+0800 (Taiwan Standard Time),Mon Jan 16 2017 08:49:00 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<下單失敗> 2017/01/16 08:49:00 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。,<下單失敗> 2017/01/16 08:49:00 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。
